DayIndex,Date,Hour,Team,Minimo,Capacity,LB_slot
115,2022-02-23,14-15,A,4,19,0
115,2022-02-23,14-15,B,4,19,0
115,2022-02-23,15-16,A,3,19,0
115,2022-02-23,15-16,B,2,19,0
115,2022-02-23,16-17,A,2,19,0
115,2022-02-23,16-17,B,2,19,0
115,2022-02-23,17-18,A,3,19,0
115,2022-02-23,17-18,B,3,19,0
115,2022-02-23,18-19,A,4,19,0
115,2022-02-23,18-19,B,3,19,0
115,2022-02-23,19-20,A,4,19,0
115,2022-02-23,19-20,B,4,19,0
115,2022-02-23,20-21,A,4,19,0
115,2022-02-23,20-21,B,3,19,0
115,2022-02-23,21-22,A,3,19,0
115,2022-02-23,21-22,B,2,19,0
116,2022-02-24,09-10,A,3,19,0
116,2022-02-24,09-10,B,2,19,0
116,2022-02-24,10-11,A,4,19,0
116,2022-02-24,10-11,B,3,19,0
116,2022-02-24,11-12,A,4,19,0
116,2022-02-24,11-12,B,3,19,0
116,2022-02-24,12-13,A,4,19,0
116,2022-02-24,12-13,B,4,19,0
116,2022-02-24,13-14,A,4,19,0
116,2022-02-24,13-14,B,4,19,0
116,2022-02-24,14-15,A,4,19,0
116,2022-02-24,14-15,B,4,19,0
116,2022-02-24,15-16,A,3,19,0
116,2022-02-24,15-16,B,2,19,0
116,2022-02-24,16-17,A,2,19,0
116,2022-02-24,16-17,B,2,19,0
116,2022-02-24,17-18,A,3,19,0
116,2022-02-24,17-18,B,2,19,0
116,2022-02-24,18-19,A,4,19,0
116,2022-02-24,18-19,B,3,19,0
116,2022-02-24,19-20,A,4,19,0
116,2022-02-24,19-20,B,3,19,0
116,2022-02-24,20-21,A,4,19,0
116,2022-02-24,20-21,B,3,19,0
116,2022-02-24,21-22,A,3,19,0
116,2022-02-24,21-22,B,2,19,0
117,2022-02-25,09-10,A,4,19,0
117,2022-02-25,09-10,B,2,19,0
117,2022-02-25,10-11,A,4,19,0
117,2022-02-25,10-11,B,3,19,0
117,2022-02-25,11-12,A,4,19,0
117,2022-02-25,11-12,B,4,19,0
117,2022-02-25,12-13,A,4,19,0
117,2022-02-25,12-13,B,4,19,0
117,2022-02-25,13-14,A,4,19,0
117,2022-02-25,13-14,B,4,19,0
117,2022-02-25,14-15,A,4,19,0
117,2022-02-25,14-15,B,4,19,0
117,2022-02-25,15-16,A,4,19,0
117,2022-02-25,15-16,B,3,19,0
117,2022-02-25,16-17,A,3,19,0
117,2022-02-25,16-17,B,2,19,0
117,2022-02-25,17-18,A,3,19,0
117,2022-02-25,17-18,B,3,19,0
117,2022-02-25,18-19,A,4,19,0
117,2022-02-25,18-19,B,4,19,0
117,2022-02-25,19-20,A,4,19,0
117,2022-02-25,19-20,B,4,19,0
117,2022-02-25,20-21,A,4,19,0
117,2022-02-25,20-21,B,4,19,0
117,2022-02-25,21-22,A,4,19,0
117,2022-02-25,21-22,B,3,19,0
118,2022-02-26,09-10,A,3,19,0
118,2022-02-26,09-10,B,2,19,0
118,2022-02-26,10-11,A,4,19,0
118,2022-02-26,10-11,B,4,19,0
118,2022-02-26,11-12,A,4,19,0
118,2022-02-26,11-12,B,4,19,0
118,2022-02-26,12-13,A,4,19,0
118,2022-02-26,12-13,B,4,19,0
118,2022-02-26,13-14,A,4,19,0
118,2022-02-26,13-14,B,4,19,0
118,2022-02-26,14-15,A,4,19,0
118,2022-02-26,14-15,B,4,19,0
118,2022-02-26,15-16,A,3,19,0
118,2022-02-26,15-16,B,2,19,0
118,2022-02-26,16-17,A,3,19,0
118,2022-02-26,16-17,B,2,19,0
118,2022-02-26,17-18,A,3,19,0
118,2022-02-26,17-18,B,2,19,0
118,2022-02-26,18-19,A,4,19,0
118,2022-02-26,18-19,B,2,19,0
118,2022-02-26,19-20,A,4,19,0
118,2022-02-26,19-20,B,4,19,0
118,2022-02-26,20-21,A,4,19,0
118,2022-02-26,20-21,B,4,19,0
118,2022-02-26,21-22,A,4,19,0
118,2022-02-26,21-22,B,3,19,0
119,2022-02-27,09-10,A,-1,0,0
119,2022-02-27,09-10,B,-1,0,0
119,2022-02-27,10-11,A,-1,0,0
119,2022-02-27,10-11,B,-1,0,0
119,2022-02-27,11-12,A,-1,0,0
119,2022-02-27,11-12,B,-1,0,0
119,2022-02-27,12-13,A,-1,0,0
119,2022-02-27,12-13,B,-1,0,0
119,2022-02-27,13-14,A,-1,0,0
119,2022-02-27,13-14,B,-1,0,0
119,2022-02-27,14-15,A,-1,0,0
119,2022-02-27,14-15,B,-1,0,0
119,2022-02-27,15-16,A,-1,0,0
119,2022-02-27,15-16,B,-1,0,0
119,2022-02-27,16-17,A,-1,0,0
119,2022-02-27,16-17,B,-1,0,0
119,2022-02-27,17-18,A,-1,0,0
119,2022-02-27,17-18,B,-1,0,0
119,2022-02-27,18-19,A,-1,0,0
119,2022-02-27,18-19,B,-1,0,0
119,2022-02-27,19-20,A,-1,0,0
119,2022-02-27,19-20,B,-1,0,0
119,2022-02-27,20-21,A,-1,0,0
119,2022-02-27,20-21,B,-1,0,0
119,2022-02-27,21-22,A,-1,0,0
119,2022-02-27,21-22,B,-1,0,0
120,2022-02-28,09-10,A,3,19,0
120,2022-02-28,09-10,B,2,19,0
120,2022-02-28,10-11,A,4,19,0
120,2022-02-28,10-11,B,3,19,0
120,2022-02-28,11-12,A,4,19,0
120,2022-02-28,11-12,B,3,19,0
120,2022-02-28,12-13,A,4,19,0
120,2022-02-28,12-13,B,4,19,0
120,2022-02-28,13-14,A,4,19,0
120,2022-02-28,13-14,B,4,19,0
120,2022-02-28,14-15,A,4,19,0
120,2022-02-28,14-15,B,4,19,0
120,2022-02-28,15-16,A,3,19,0
120,2022-02-28,15-16,B,2,19,0
120,2022-02-28,16-17,A,3,19,0
120,2022-02-28,16-17,B,2,19,0
120,2022-02-28,17-18,A,3,19,0
120,2022-02-28,17-18,B,2,19,0
120,2022-02-28,18-19,A,4,19,0
120,2022-02-28,18-19,B,4,19,0
120,2022-02-28,19-20,A,4,19,0
120,2022-02-28,19-20,B,4,19,0
120,2022-02-28,20-21,A,4,19,0
120,2022-02-28,20-21,B,3,19,0
120,2022-02-28,21-22,A,4,19,0
120,2022-02-28,21-22,B,2,19,0
121,2022-03-01,09-10,A,-1,0,0
121,2022-03-01,09-10,B,-1,0,0
121,2022-03-01,10-11,A,-1,0,0
121,2022-03-01,10-11,B,-1,0,0
121,2022-03-01,11-12,A,-1,0,0
121,2022-03-01,11-12,B,-1,0,0
121,2022-03-01,12-13,A,-1,0,0
121,2022-03-01,12-13,B,-1,0,0
121,2022-03-01,13-14,A,-1,0,0
121,2022-03-01,13-14,B,-1,0,0
121,2022-03-01,14-15,A,-1,0,0
121,2022-03-01,14-15,B,-1,0,0
121,2022-03-01,15-16,A,-1,0,0
121,2022-03-01,15-16,B,-1,0,0
121,2022-03-01,16-17,A,-1,0,0
121,2022-03-01,16-17,B,-1,0,0
121,2022-03-01,17-18,A,-1,0,0
121,2022-03-01,17-18,B,-1,0,0
121,2022-03-01,18-19,A,-1,0,0
121,2022-03-01,18-19,B,-1,0,0
121,2022-03-01,19-20,A,-1,0,0
121,2022-03-01,19-20,B,-1,0,0
121,2022-03-01,20-21,A,-1,0,0
121,2022-03-01,20-21,B,-1,0,0
121,2022-03-01,21-22,A,-1,0,0
121,2022-03-01,21-22,B,-1,0,0
122,2022-03-02,09-10,A,4,19,0
122,2022-03-02,09-10,B,2,19,0
122,2022-03-02,10-11,A,4,19,0
122,2022-03-02,10-11,B,3,19,0
122,2022-03-02,11-12,A,4,19,0
122,2022-03-02,11-12,B,3,19,0
122,2022-03-02,12-13,A,4,19,0
122,2022-03-02,12-13,B,4,19,0
122,2022-03-02,13-14,A,4,19,0
122,2022-03-02,13-14,B,4,19,0
122,2022-03-02,14-15,A,4,19,0
122,2022-03-02,14-15,B,4,19,0
122,2022-03-02,15-16,A,3,19,0
122,2022-03-02,15-16,B,2,19,0
122,2022-03-02,16-17,A,2,19,0
122,2022-03-02,16-17,B,2,19,0
122,2022-03-02,17-18,A,3,19,0
122,2022-03-02,17-18,B,2,19,0
122,2022-03-02,18-19,A,4,19,0
122,2022-03-02,18-19,B,3,19,0
122,2022-03-02,19-20,A,4,19,0
122,2022-03-02,19-20,B,4,19,0
122,2022-03-02,20-21,A,4,19,0
122,2022-03-02,20-21,B,3,19,0
122,2022-03-02,21-22,A,4,19,0
122,2022-03-02,21-22,B,3,19,0
123,2022-03-03,09-10,A,3,19,0
123,2022-03-03,09-10,B,2,19,0
123,2022-03-03,10-11,A,4,19,0
123,2022-03-03,10-11,B,3,19,0
123,2022-03-03,11-12,A,4,19,0
123,2022-03-03,11-12,B,3,19,0
123,2022-03-03,12-13,A,4,19,0
123,2022-03-03,12-13,B,4,19,0
123,2022-03-03,13-14,A,4,19,0
123,2022-03-03,13-14,B,4,19,0
123,2022-03-03,14-15,A,4,19,0
123,2022-03-03,14-15,B,4,19,0
123,2022-03-03,15-16,A,3,19,0
123,2022-03-03,15-16,B,2,19,0
123,2022-03-03,16-17,A,2,19,0
123,2022-03-03,16-17,B,2,19,0
123,2022-03-03,17-18,A,3,19,0
123,2022-03-03,17-18,B,2,19,0
123,2022-03-03,18-19,A,3,19,0
123,2022-03-03,18-19,B,3,19,0
123,2022-03-03,19-20,A,4,19,0
123,2022-03-03,19-20,B,4,19,0
123,2022-03-03,20-21,A,4,19,0
123,2022-03-03,20-21,B,3,19,0
123,2022-03-03,21-22,A,3,19,0
123,2022-03-03,21-22,B,1,19,0
124,2022-03-04,09-10,A,4,19,0
124,2022-03-04,09-10,B,3,19,0
124,2022-03-04,10-11,A,4,19,0
124,2022-03-04,10-11,B,3,19,0
124,2022-03-04,11-12,A,4,19,0
124,2022-03-04,11-12,B,4,19,0
124,2022-03-04,12-13,A,4,19,0
124,2022-03-04,12-13,B,4,19,0
124,2022-03-04,13-14,A,4,19,0
124,2022-03-04,13-14,B,4,19,0
124,2022-03-04,14-15,A,4,19,0
124,2022-03-04,14-15,B,4,19,0
124,2022-03-04,15-16,A,4,19,0
124,2022-03-04,15-16,B,3,19,0
124,2022-03-04,16-17,A,2,19,0
124,2022-03-04,16-17,B,2,19,0
124,2022-03-04,17-18,A,3,19,0
124,2022-03-04,17-18,B,3,19,0
124,2022-03-04,18-19,A,4,19,0
124,2022-03-04,18-19,B,3,19,0
124,2022-03-04,19-20,A,4,19,0
124,2022-03-04,19-20,B,4,19,0
124,2022-03-04,20-21,A,4,19,0
124,2022-03-04,20-21,B,3,19,0
124,2022-03-04,21-22,A,4,19,0
124,2022-03-04,21-22,B,3,19,0
125,2022-03-05,09-10,A,4,19,0
125,2022-03-05,09-10,B,2,19,0
125,2022-03-05,10-11,A,4,19,0
125,2022-03-05,10-11,B,4,19,0
125,2022-03-05,11-12,A,4,19,0
125,2022-03-05,11-12,B,4,19,0
125,2022-03-05,12-13,A,4,19,0
125,2022-03-05,12-13,B,4,19,0
125,2022-03-05,13-14,A,4,19,0
125,2022-03-05,13-14,B,4,19,0
125,2022-03-05,14-15,A,4,19,0
125,2022-03-05,14-15,B,4,19,0
125,2022-03-05,15-16,A,4,19,0
125,2022-03-05,15-16,B,3,19,0
125,2022-03-05,16-17,A,3,19,0
125,2022-03-05,16-17,B,2,19,0
125,2022-03-05,17-18,A,3,19,0
125,2022-03-05,17-18,B,2,19,0
125,2022-03-05,18-19,A,4,19,0
125,2022-03-05,18-19,B,3,19,0
125,2022-03-05,19-20,A,4,19,0
125,2022-03-05,19-20,B,4,19,0
125,2022-03-05,20-21,A,4,19,0
125,2022-03-05,20-21,B,4,19,0
125,2022-03-05,21-22,A,4,19,0
125,2022-03-05,21-22,B,3,19,0
126,2022-03-06,09-10,A,-1,0,0
126,2022-03-06,09-10,B,-1,0,0
126,2022-03-06,10-11,A,-1,0,0
126,2022-03-06,10-11,B,-1,0,0
126,2022-03-06,11-12,A,-1,0,0
126,2022-03-06,11-12,B,-1,0,0
126,2022-03-06,12-13,A,-1,0,0
126,2022-03-06,12-13,B,-1,0,0
126,2022-03-06,13-14,A,-1,0,0
126,2022-03-06,13-14,B,-1,0,0
126,2022-03-06,14-15,A,-1,0,0
126,2022-03-06,14-15,B,-1,0,0
126,2022-03-06,15-16,A,-1,0,0
126,2022-03-06,15-16,B,-1,0,0
126,2022-03-06,16-17,A,-1,0,0
126,2022-03-06,16-17,B,-1,0,0
126,2022-03-06,17-18,A,-1,0,0
126,2022-03-06,17-18,B,-1,0,0
126,2022-03-06,18-19,A,-1,0,0
126,2022-03-06,18-19,B,-1,0,0
126,2022-03-06,19-20,A,-1,0,0
126,2022-03-06,19-20,B,-1,0,0
126,2022-03-06,20-21,A,-1,0,0
126,2022-03-06,20-21,B,-1,0,0
126,2022-03-06,21-22,A,-1,0,0
126,2022-03-06,21-22,B,-1,0,0
127,2022-03-07,09-10,A,3,19,0
127,2022-03-07,09-10,B,2,19,0
127,2022-03-07,10-11,A,4,19,0
127,2022-03-07,10-11,B,2,19,0
127,2022-03-07,11-12,A,4,19,0
127,2022-03-07,11-12,B,4,19,0
127,2022-03-07,12-13,A,4,19,0
127,2022-03-07,12-13,B,4,19,0
127,2022-03-07,13-14,A,4,19,0
127,2022-03-07,13-14,B,4,19,0
127,2022-03-07,14-15,A,4,19,0
127,2022-03-07,14-15,B,4,19,0
127,2022-03-07,15-16,A,4,19,0
127,2022-03-07,15-16,B,2,19,0
127,2022-03-07,16-17,A,3,19,0
127,2022-03-07,16-17,B,2,19,0
127,2022-03-07,17-18,A,4,19,0
127,2022-03-07,17-18,B,3,19,0
127,2022-03-07,18-19,A,4,19,0
127,2022-03-07,18-19,B,4,19,0
127,2022-03-07,19-20,A,4,19,0
127,2022-03-07,19-20,B,4,19,0
127,2022-03-07,20-21,A,4,19,0
127,2022-03-07,20-21,B,3,19,0
127,2022-03-07,21-22,A,3,19,0
127,2022-03-07,21-22,B,3,19,0
128,2022-03-08,09-10,A,3,19,0
128,2022-03-08,09-10,B,2,19,0
128,2022-03-08,10-11,A,4,19,0
128,2022-03-08,10-11,B,3,19,0
128,2022-03-08,11-12,A,4,19,0
128,2022-03-08,11-12,B,4,19,0
128,2022-03-08,12-13,A,4,19,0
128,2022-03-08,12-13,B,4,19,0
128,2022-03-08,13-14,A,4,19,0
128,2022-03-08,13-14,B,4,19,0
128,2022-03-08,14-15,A,4,19,0
128,2022-03-08,14-15,B,4,19,0
128,2022-03-08,15-16,A,3,19,0
128,2022-03-08,15-16,B,2,19,0
128,2022-03-08,16-17,A,2,19,0
128,2022-03-08,16-17,B,2,19,0
128,2022-03-08,17-18,A,3,19,0
128,2022-03-08,17-18,B,2,19,0
128,2022-03-08,18-19,A,4,19,0
128,2022-03-08,18-19,B,3,19,0
128,2022-03-08,19-20,A,4,19,0
128,2022-03-08,19-20,B,4,19,0
128,2022-03-08,20-21,A,4,19,0
128,2022-03-08,20-21,B,4,19,0
128,2022-03-08,21-22,A,4,19,0
128,2022-03-08,21-22,B,3,19,0
129,2022-03-09,09-10,A,3,19,0
129,2022-03-09,09-10,B,2,19,0
129,2022-03-09,10-11,A,4,19,0
129,2022-03-09,10-11,B,3,19,0
129,2022-03-09,11-12,A,4,19,0
129,2022-03-09,11-12,B,4,19,0
129,2022-03-09,12-13,A,4,19,0
129,2022-03-09,12-13,B,4,19,0
129,2022-03-09,13-14,A,4,19,0
129,2022-03-09,13-14,B,4,19,0
129,2022-03-09,14-15,A,4,19,0
129,2022-03-09,14-15,B,4,19,0
129,2022-03-09,15-16,A,3,19,0
129,2022-03-09,15-16,B,2,19,0
129,2022-03-09,16-17,A,2,19,0
129,2022-03-09,16-17,B,2,19,0
129,2022-03-09,17-18,A,3,19,0
129,2022-03-09,17-18,B,3,19,0
129,2022-03-09,18-19,A,4,19,0
129,2022-03-09,18-19,B,2,19,0
129,2022-03-09,19-20,A,4,19,0
129,2022-03-09,19-20,B,4,19,0
129,2022-03-09,20-21,A,4,19,0
129,2022-03-09,20-21,B,3,19,0
129,2022-03-09,21-22,A,4,19,0
129,2022-03-09,21-22,B,1,19,0
130,2022-03-10,09-10,A,3,19,0
130,2022-03-10,09-10,B,2,19,0
130,2022-03-10,10-11,A,4,19,0
130,2022-03-10,10-11,B,3,19,0
130,2022-03-10,11-12,A,4,19,0
130,2022-03-10,11-12,B,4,19,0
130,2022-03-10,12-13,A,4,19,0
130,2022-03-10,12-13,B,4,19,0
130,2022-03-10,13-14,A,4,19,0
130,2022-03-10,13-14,B,4,19,0
130,2022-03-10,14-15,A,4,19,0
130,2022-03-10,14-15,B,4,19,0
130,2022-03-10,15-16,A,4,19,0
130,2022-03-10,15-16,B,2,19,0
130,2022-03-10,16-17,A,3,19,0
130,2022-03-10,16-17,B,2,19,0
130,2022-03-10,17-18,A,4,19,0
130,2022-03-10,17-18,B,3,19,0
130,2022-03-10,18-19,A,4,19,0
130,2022-03-10,18-19,B,4,19,0
130,2022-03-10,19-20,A,4,19,0
130,2022-03-10,19-20,B,4,19,0
130,2022-03-10,20-21,A,4,19,0
130,2022-03-10,20-21,B,4,19,0
130,2022-03-10,21-22,A,4,19,0
130,2022-03-10,21-22,B,2,19,0
131,2022-03-11,09-10,A,4,19,0
131,2022-03-11,09-10,B,4,19,0
131,2022-03-11,10-11,A,4,19,0
131,2022-03-11,10-11,B,4,19,0
131,2022-03-11,11-12,A,4,19,0
131,2022-03-11,11-12,B,4,19,0
131,2022-03-11,12-13,A,4,19,0
131,2022-03-11,12-13,B,4,19,0
131,2022-03-11,13-14,A,4,19,0
131,2022-03-11,13-14,B,4,19,0
131,2022-03-11,14-15,A,4,19,0
131,2022-03-11,14-15,B,4,19,0
131,2022-03-11,15-16,A,4,19,0
131,2022-03-11,15-16,B,4,19,0
131,2022-03-11,16-17,A,4,19,0
131,2022-03-11,16-17,B,4,19,0
131,2022-03-11,17-18,A,4,19,0
131,2022-03-11,17-18,B,4,19,0
131,2022-03-11,18-19,A,4,19,0
131,2022-03-11,18-19,B,4,19,0
131,2022-03-11,19-20,A,4,19,0
131,2022-03-11,19-20,B,4,19,0
131,2022-03-11,20-21,A,4,19,0
131,2022-03-11,20-21,B,4,19,0
131,2022-03-11,21-22,A,4,19,0
131,2022-03-11,21-22,B,3,19,0
132,2022-03-12,09-10,A,4,19,0
132,2022-03-12,09-10,B,4,19,0
132,2022-03-12,10-11,A,4,19,0
132,2022-03-12,10-11,B,4,19,0
132,2022-03-12,11-12,A,4,19,0
132,2022-03-12,11-12,B,4,19,0
132,2022-03-12,12-13,A,4,19,0
132,2022-03-12,12-13,B,4,19,0
132,2022-03-12,13-14,A,4,19,0
132,2022-03-12,13-14,B,4,19,0
132,2022-03-12,14-15,A,4,19,0
132,2022-03-12,14-15,B,4,19,0
132,2022-03-12,15-16,A,4,19,0
132,2022-03-12,15-16,B,4,19,0
132,2022-03-12,16-17,A,3,19,0
132,2022-03-12,16-17,B,2,19,0
132,2022-03-12,17-18,A,3,19,0
132,2022-03-12,17-18,B,3,19,0
132,2022-03-12,18-19,A,4,19,0
132,2022-03-12,18-19,B,3,19,0
132,2022-03-12,19-20,A,4,19,0
132,2022-03-12,19-20,B,4,19,0
132,2022-03-12,20-21,A,4,19,0
132,2022-03-12,20-21,B,4,19,0
132,2022-03-12,21-22,A,4,19,0
132,2022-03-12,21-22,B,2,19,0
133,2022-03-13,09-10,A,-1,0,0
133,2022-03-13,09-10,B,-1,0,0
133,2022-03-13,10-11,A,-1,0,0
133,2022-03-13,10-11,B,-1,0,0
133,2022-03-13,11-12,A,-1,0,0
133,2022-03-13,11-12,B,-1,0,0
133,2022-03-13,12-13,A,-1,0,0
133,2022-03-13,12-13,B,-1,0,0
133,2022-03-13,13-14,A,-1,0,0
133,2022-03-13,13-14,B,-1,0,0
133,2022-03-13,14-15,A,-1,0,0
133,2022-03-13,14-15,B,-1,0,0
133,2022-03-13,15-16,A,-1,0,0
133,2022-03-13,15-16,B,-1,0,0
133,2022-03-13,16-17,A,-1,0,0
133,2022-03-13,16-17,B,-1,0,0
133,2022-03-13,17-18,A,-1,0,0
133,2022-03-13,17-18,B,-1,0,0
133,2022-03-13,18-19,A,-1,0,0
133,2022-03-13,18-19,B,-1,0,0
133,2022-03-13,19-20,A,-1,0,0
133,2022-03-13,19-20,B,-1,0,0
133,2022-03-13,20-21,A,-1,0,0
133,2022-03-13,20-21,B,-1,0,0
133,2022-03-13,21-22,A,-1,0,0
133,2022-03-13,21-22,B,-1,0,0
134,2022-03-14,09-10,A,3,19,0
134,2022-03-14,09-10,B,2,19,0
134,2022-03-14,10-11,A,4,19,0
134,2022-03-14,10-11,B,2,19,0
134,2022-03-14,11-12,A,4,19,0
134,2022-03-14,11-12,B,4,19,0
134,2022-03-14,12-13,A,4,19,0
134,2022-03-14,12-13,B,4,19,0
134,2022-03-14,13-14,A,4,19,0
134,2022-03-14,13-14,B,4,19,0
134,2022-03-14,14-15,A,4,19,0
134,2022-03-14,14-15,B,4,19,0
134,2022-03-14,15-16,A,4,19,0
134,2022-03-14,15-16,B,2,19,0
134,2022-03-14,16-17,A,3,19,0
134,2022-03-14,16-17,B,1,19,0
134,2022-03-14,17-18,A,3,19,0
134,2022-03-14,17-18,B,3,19,0
134,2022-03-14,18-19,A,4,19,0
134,2022-03-14,18-19,B,3,19,0
134,2022-03-14,19-20,A,4,19,0
134,2022-03-14,19-20,B,4,19,0
134,2022-03-14,20-21,A,4,19,0
134,2022-03-14,20-21,B,4,19,0
134,2022-03-14,21-22,A,4,19,0
134,2022-03-14,21-22,B,3,19,0
135,2022-03-15,09-10,A,4,19,0
135,2022-03-15,09-10,B,2,19,0
135,2022-03-15,10-11,A,4,19,0
135,2022-03-15,10-11,B,3,19,0
135,2022-03-15,11-12,A,4,19,0
135,2022-03-15,11-12,B,4,19,0
135,2022-03-15,12-13,A,4,19,0
135,2022-03-15,12-13,B,4,19,0
135,2022-03-15,13-14,A,4,19,0
135,2022-03-15,13-14,B,4,19,0
135,2022-03-15,14-15,A,4,19,0
135,2022-03-15,14-15,B,4,19,0
135,2022-03-15,15-16,A,3,19,0
135,2022-03-15,15-16,B,2,19,0
135,2022-03-15,16-17,A,3,19,0
135,2022-03-15,16-17,B,2,19,0
135,2022-03-15,17-18,A,3,19,0
135,2022-03-15,17-18,B,2,19,0
135,2022-03-15,18-19,A,4,19,0
135,2022-03-15,18-19,B,3,19,0
135,2022-03-15,19-20,A,4,19,0
135,2022-03-15,19-20,B,3,19,0
135,2022-03-15,20-21,A,4,19,0
135,2022-03-15,20-21,B,2,19,0
135,2022-03-15,21-22,A,3,19,0
135,2022-03-15,21-22,B,2,19,0
136,2022-03-16,09-10,A,3,19,0
136,2022-03-16,09-10,B,2,19,0
136,2022-03-16,10-11,A,4,19,0
136,2022-03-16,10-11,B,3,19,0
136,2022-03-16,11-12,A,4,19,0
136,2022-03-16,11-12,B,4,19,0
136,2022-03-16,12-13,A,4,19,0
136,2022-03-16,12-13,B,4,19,0
136,2022-03-16,13-14,A,4,19,0
136,2022-03-16,13-14,B,4,19,0
136,2022-03-16,14-15,A,4,19,0
136,2022-03-16,14-15,B,4,19,0
136,2022-03-16,15-16,A,3,19,0
136,2022-03-16,15-16,B,2,19,0
136,2022-03-16,16-17,A,3,19,0
136,2022-03-16,16-17,B,2,19,0
136,2022-03-16,17-18,A,3,19,0
136,2022-03-16,17-18,B,2,19,0
136,2022-03-16,18-19,A,3,19,0
136,2022-03-16,18-19,B,3,19,0
136,2022-03-16,19-20,A,4,19,0
136,2022-03-16,19-20,B,4,19,0
136,2022-03-16,20-21,A,4,19,0
136,2022-03-16,20-21,B,3,19,0
136,2022-03-16,21-22,A,3,19,0
136,2022-03-16,21-22,B,2,19,0
137,2022-03-17,09-10,A,3,19,0
137,2022-03-17,09-10,B,2,19,0
137,2022-03-17,10-11,A,4,19,0
137,2022-03-17,10-11,B,4,19,0
137,2022-03-17,11-12,A,4,19,0
137,2022-03-17,11-12,B,4,19,0
137,2022-03-17,12-13,A,4,19,0
137,2022-03-17,12-13,B,4,19,0
137,2022-03-17,13-14,A,4,19,0
137,2022-03-17,13-14,B,4,19,0
137,2022-03-17,14-15,A,4,19,0
137,2022-03-17,14-15,B,4,19,0
137,2022-03-17,15-16,A,2,19,0
137,2022-03-17,15-16,B,1,19,0
137,2022-03-17,16-17,A,3,19,0
137,2022-03-17,16-17,B,2,19,0
137,2022-03-17,17-18,A,3,19,0
137,2022-03-17,17-18,B,3,19,0
137,2022-03-17,18-19,A,4,19,0
137,2022-03-17,18-19,B,3,19,0
137,2022-03-17,19-20,A,4,19,0
137,2022-03-17,19-20,B,4,19,0
137,2022-03-17,20-21,A,4,19,0
137,2022-03-17,20-21,B,3,19,0
137,2022-03-17,21-22,A,4,19,0
137,2022-03-17,21-22,B,2,19,0
138,2022-03-18,09-10,A,4,19,0
138,2022-03-18,09-10,B,3,19,0
138,2022-03-18,10-11,A,4,19,0
138,2022-03-18,10-11,B,4,19,0
138,2022-03-18,11-12,A,4,19,0
138,2022-03-18,11-12,B,4,19,0
138,2022-03-18,12-13,A,4,19,0
138,2022-03-18,12-13,B,4,19,0
138,2022-03-18,13-14,A,4,19,0
138,2022-03-18,13-14,B,4,19,0
138,2022-03-18,14-15,A,4,19,0
138,2022-03-18,14-15,B,4,19,0
138,2022-03-18,15-16,A,3,19,0
138,2022-03-18,15-16,B,2,19,0
138,2022-03-18,16-17,A,4,19,0
138,2022-03-18,16-17,B,4,19,0
138,2022-03-18,17-18,A,4,19,0
138,2022-03-18,17-18,B,4,19,0
138,2022-03-18,18-19,A,4,19,0
138,2022-03-18,18-19,B,3,19,0
138,2022-03-18,19-20,A,4,19,0
138,2022-03-18,19-20,B,4,19,0
138,2022-03-18,20-21,A,4,19,0
138,2022-03-18,20-21,B,3,19,0
138,2022-03-18,21-22,A,4,19,0
138,2022-03-18,21-22,B,2,19,0
139,2022-03-19,09-10,A,4,19,0
139,2022-03-19,09-10,B,3,19,0
139,2022-03-19,10-11,A,4,19,0
139,2022-03-19,10-11,B,4,19,0
139,2022-03-19,11-12,A,4,19,0
139,2022-03-19,11-12,B,4,19,0
139,2022-03-19,12-13,A,4,19,0
139,2022-03-19,12-13,B,4,19,0
139,2022-03-19,13-14,A,4,19,0
139,2022-03-19,13-14,B,4,19,0
139,2022-03-19,14-15,A,4,19,0
139,2022-03-19,14-15,B,4,19,0
139,2022-03-19,15-16,A,3,19,0
139,2022-03-19,15-16,B,2,19,0
139,2022-03-19,16-17,A,4,19,0
139,2022-03-19,16-17,B,2,19,0
139,2022-03-19,17-18,A,4,19,0
139,2022-03-19,17-18,B,2,19,0
139,2022-03-19,18-19,A,4,19,0
139,2022-03-19,18-19,B,3,19,0
139,2022-03-19,19-20,A,4,19,0
139,2022-03-19,19-20,B,4,19,0
139,2022-03-19,20-21,A,4,19,0
139,2022-03-19,20-21,B,4,19,0
139,2022-03-19,21-22,A,3,19,0
139,2022-03-19,21-22,B,2,19,0
140,2022-03-20,09-10,A,-1,0,0
140,2022-03-20,09-10,B,-1,0,0
140,2022-03-20,10-11,A,-1,0,0
140,2022-03-20,10-11,B,-1,0,0
140,2022-03-20,11-12,A,-1,0,0
140,2022-03-20,11-12,B,-1,0,0
140,2022-03-20,12-13,A,-1,0,0
140,2022-03-20,12-13,B,-1,0,0
140,2022-03-20,13-14,A,-1,0,0
140,2022-03-20,13-14,B,-1,0,0
140,2022-03-20,14-15,A,-1,0,0
140,2022-03-20,14-15,B,-1,0,0
140,2022-03-20,15-16,A,-1,0,0
140,2022-03-20,15-16,B,-1,0,0
140,2022-03-20,16-17,A,-1,0,0
140,2022-03-20,16-17,B,-1,0,0
140,2022-03-20,17-18,A,-1,0,0
140,2022-03-20,17-18,B,-1,0,0
140,2022-03-20,18-19,A,-1,0,0
